"id";"nombres";"apellidos";"correo";"password";"habilitado";"provider";"provider_id";"created_at";"updated_at"
d551e029-bc22-4238-b343-cf193f76d133;Lorenzo;Durán;lmondragon@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"881dfc53-dd38-435a-ab07-a8aaba315289";Ramiro;Mesa;ngamboa@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"71149e31-f084-487e-904f-62d288ffe08c";Marco Antonio;Trujillo;mauricio20@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"2b7429b3-e943-402b-a15e-8669afb36c0c";Micaela;de la Rosa;mezafelipe@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"51f74660-fd1b-46ba-b5e6-dba5c7287a56";Dulce;Vásquez;jacinto26@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"39efc2e1-1b0b-4a86-aa49-6b928c2a086b";Estefanía;Ledesma;uzamudio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"0d78b68f-76c3-4e53-b16e-4d603907c51f";Violeta;Godínez;guillermo78@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"15ef1571-d889-403b-b0a8-b0b53307ef7a";Irma;Reyes;qecheverria@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"485b6c3f-d4d9-4e79-b6ba-29378c218501";Soledad;Rodarte;cbustamante@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"9a44adfd-7eca-44f9-8a8e-547cb6bc519e";Linda;Acosta;rebeca30@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"923a4a88-aa16-431c-ab20-8478a3970aa7";Alma;Limón;wavalos@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"3d5113e1-768d-4c91-bc8f-ed1ad27b1227";Adriana;Gutiérrez;aida87@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"52b6f115-13ec-410c-9bff-a70944a695c8";Andrea;Godoy;yuridiajimenez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
f4b88ab8-9510-41be-a214-2e89c3291e35;Alicia;Tirado;jonasyanez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"9e46fc15-282a-4b32-9c92-e8f47f24f42b";Arcelia;Heredia;qmonroy@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"030b9339-4b3e-4194-90e9-ab059b3ecc0a";Rolando;Olivárez;amadorberrios@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
f49ad4c2-d307-4d12-9a76-51ae301e0313;Flavio;Ulloa;merinoevelio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"0a99a823-4105-4e77-84b7-44b1e5b165d2";Luz;Verdugo;xfigueroa@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"34955fdf-05a7-4385-92a6-21444e4cc864";Susana;Madrid;pablo17@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
d41e343b-586e-4634-b227-6ab2a6317561;Octavio;Sarabia;eric54@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c48387a5-1713-46e3-b12a-fc7350d72494;Alberto;Zelaya;estebanacevedo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"01814dda-a4e0-4627-b332-f857a8d1996b";Noemí;Laboy;maria-jose58@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
bc24376e-41c6-4549-bb44-1acea3732605;Hermelinda;Treviño;ilsealonzo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"41fb00d8-067a-4c86-8ade-396abf650622";Paulina;Chapa;dsamaniego@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"6c83aa71-91ee-4f60-9876-6ab9fd728504";José Carlos;Urías;apuente@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"33dff377-a0b5-4128-bb14-0bd4700e2630";David;Ocampo;iibarra@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"02e259b5-31d3-4103-b4c6-56ac4d5d2706";Eva;Cavazos;jaimezaragoza@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"5cca35bc-93c8-439b-aed6-520a8f3ded62";Flavio;Delgadillo;luciaayala@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"92a9c91e-c12f-443d-9b8a-140436980368";Abril;Ávila;mendozaalejandra@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"1f5c7e71-175f-414d-ae98-6604f1fc870a";Óscar;Palacios;benavidezjulio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"52380fc5-9bc0-437d-91a2-cced2eff15e1";Flavio;Lozano;fabiola68@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"12b206e7-c561-4da9-a2f6-e635f035f2f1";Socorro;Garza;esthermiranda@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"4d4b4fa4-17af-44d9-b30d-747b8f2387c4";Dolores;Cano;jacintoalba@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"8c27fe38-a53a-4570-982d-df7261ce6439";Jacinto;Crespo;juradofabiola@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"9c3d0cb0-99ba-4389-8812-0c1120f06b6c";Porfirio;Irizarry;urodarte@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"8989b005-4b39-43b8-8cae-8204f68fae42";Mariana;Pedraza;modestobetancourt@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ce4dc171-5d8a-42e2-84bf-c3ff1b155219;René;Solorzano;bmuniz@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"8e7f47bb-3ba8-46ad-9c68-cb3a080f4563";Adalberto;Almonte;daliatovar@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"62dee91c-8f98-4df1-89c4-0955bdefa57e";Guadalupe;Mascareñas;pamela65@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
cd2203eb-6060-4b1e-8e2f-66a68070905f;Esperanza;Berríos;avillarreal@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"853a3ca3-4a19-4be1-b8ce-aab653cd6db8";Javier;Gómez;ortamariana@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"7408c06c-a0de-4e30-a9bf-5c4bd8ab2750";Ramiro;de la Torre;tmaestas@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
e35c442a-d7ad-4db3-836c-688600288bd1;Gilberto;Gallegos;ceballosfelix@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c7a79b9c-cdc5-491b-800e-f7e8f09e64c3;Esperanza;Villareal;porfirioquiroz@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c5c9ce3c-c8c7-4b36-814d-6cc823446fef;Pamela;Torres;julio-cesarpatino@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
f5e5563e-5295-4ba6-a0f5-e6a3b8bf1cbd;Nicolás;Acuña;ana-luisa52@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c34d1a5e-56fa-4c94-95bb-73fa8f797309;Cristina;Luevano;ana49@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ef0e5019-c479-4659-85b7-240c03fa0086;Cristina;Sierra;luis-miguel60@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"23855514-c73c-4bc8-a430-233385078f37";Fabiola;Berríos;ebarrera@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
a588e458-49a1-4a40-9ca0-fd2d3883720e;Juana;Centeno;xamador@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
df7305a9-d3f1-4f4f-b39a-6177807c96d0;Barbara;Carrillo;aguirreporfirio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
b3d88da3-5bee-40d5-9bb9-fa1c20111588;Leonardo;Bustamante;hilda27@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"6f88e40c-0a9d-430c-a389-d81f2452be88";Rocío;Perea;carrilloluis-manuel@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"591af302-6a3b-4856-bc5f-f6b92c567a2e";Samuel;Romero;karriaga@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"95a359e1-e3c6-42ee-b483-6fdb2ceb32ee";Micaela;Mejía;wendolin50@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"27db88f9-6090-4461-81b6-90a39e20f040";Martha;Lozada;krios@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
e7620dcd-eb44-45b0-bcec-697442e4d316;Leonardo;Santana;maria-luisabatista@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"98e7cb18-d8cc-4a5a-a524-0019d637a350";Hilda;Mata;teodoropreciado@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
f06ea7cd-2520-4163-ac1d-509dba01d472;Aida;Colón;jose-emilioperalta@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
b4e97e88-3cd0-4284-8992-746e2d28338f;Porfirio;Elizondo;sarredondo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"3198c774-9fcb-46bc-aad1-1bb0cc8f65a1";Sessa;Montalvo;wornelas@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"20e59092-1515-4f3f-9544-a898aa819d85";Blanca;Lovato;pinedavictoria@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"3f0ba328-2970-4580-a612-18840df77ba5";Jonás;Nieto;ana-luisa07@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"5321a5ec-fb2a-4210-be56-a24474d7eaf2";Mariana;Negrete;oliviavillasenor@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"15d8db0a-3b26-43ea-930e-5460a05e9417";Josefina;Ferrer;raulnajera@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"8865f879-c89d-4d29-8ce8-360b54de4dbb";Lucas;Abreu;julio-cesargil@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"409aad2c-19d6-4936-b0a1-f18064289cfc";Gerónimo;Miramontes;zepedaporfirio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"8e4974c8-5bbd-475b-b517-0306ff574bb8";Concepción;Alvarez;aurelio29@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c3497f3c-6371-4a24-b3c3-50b95702fccc;Mercedes;Casas;leonorvelazquez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"2e3777ca-00c8-4518-85b8-756debb2603b";Vanesa;Razo;orellanahumberto@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"0c7c8a8e-414d-4734-9b94-04faf83989a3";Sandra;Orellana;hugopadilla@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"4659d633-dc1c-47b1-aac0-448be96ec7b4";Renato;Hidalgo;omar89@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"5e9ed858-eabc-4b29-bafe-4cc13cd6134c";José Carlos;Cardenas;pereavanesa@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
b1b7fbdd-cd2d-4ab5-8ce7-7c3e7f06949f;Armando;Espino;danielarojo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
a7307e1f-11a2-4c31-9736-e01207999f90;Estela;Ruiz;ricardomontoya@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
a65ed706-f304-4d71-a154-a9ef412789c1;Javier;Quiñónez;hernan57@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"9a038245-992f-429b-b3c8-25c3b8dd3e50";Noemí;Serrano;agustinbaez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"99a26658-f735-4c13-8fa7-6dea8814e4de";Nicolás;Navarrete;wilfrido17@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
d74e637e-69a9-4244-b9d4-6c23547c4ca5;Indira;Zelaya;marisol10@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
d05e940f-a635-45a6-8669-38b4cd4f42d3;Gabriela;Rodrígez;lcadena@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"77e962a9-c0a0-4ca9-b660-4c4b617d33f3";Adriana;Cedillo;maximilianoviera@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ba4f5a12-c2d5-46ff-814a-741af1d92bb9;Oswaldo;Ordóñez;karla14@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"2bddd4ee-e111-45a1-a406-98ac469daf90";Felix;Ozuna;felixcedillo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"19cec998-01b1-4ce1-b31b-078382c28580";Leonardo;Gil;santanaalicia@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"376cc5f7-7b8f-4433-86d6-ddc7d22ffdae";Samuel;Olivares;andres26@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ee56b69d-9d9d-442a-9a2f-d65b43890cd3;Blanca;Matías;dpadilla@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"302e4f65-b621-4c57-999e-a6ad29a7a893";Sandra;Matos;andrea30@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"0ef8391c-edc0-47fb-b4dc-21438707dbc1";Elias;Ponce;eva49@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"4a995c29-a13b-4391-bf6b-a53e869ca97d";Esmeralda;Arenas;serafin26@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
f6d2bfd6-8212-4691-a826-9bf2e5868af8;Salvador;Villareal;gmendoza@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
a2818976-9ffc-4401-8d9d-6243145bbd3e;Sergio;Roldán;bernabesoria@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"1f27bad2-1671-4504-8065-207f2748b25f";Esparta;Luna;mascarenasaraceli@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"341f0a2e-cbf0-4de5-91f2-dbd92c27bf48";Vicente;Orta;rodriguezitzel@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"100ea7d6-b6f3-43b4-a831-a1b64b8ce8c2";Rafaél;García;francisca67@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
b6863b0c-f818-469b-992b-4f308892dd3a;Reynaldo;Quiñones;enriquezalonso@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"4071f438-7b80-4b19-96da-8768cc42bf20";Vicente;Pérez;peralesrosalia@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
f5b99ff8-f77b-496e-85ec-363ec713b67d;Blanca;Collazo;aparicioalma@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"34436684-1602-4ed2-9166-1eb300e6e118";Cecilia;Berríos;mheredia@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"08418b93-c9c2-4f6a-93fe-e6999deeef42";Citlali;Madrigal;blanca49@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
bd295fd9-46c0-40fe-8f3a-1b885fbba8b4;Rebeca;Camarillo;teresa59@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"0411458b-f7c0-45a8-9259-a6cf17534716";Mercedes;Treviño;yalvarado@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"97824f77-aa5c-46b4-8041-52398ac007ca";Ofelia;Varela;wvaladez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
