"id";"id_usuario";"codigo_estudiante";"id_carrera";"celular";"direccion_domicilio";"created_at";"updated_at"
"16e93040-5dd9-44e7-8519-3fc31406ac50";"6c83aa71-91ee-4f60-9876-6ab9fd728504";"20217149J";6;"964773891";Diagonal Marruecos 732 617 San Alonso de la Montaña, PUE 55196;2026-02-19 14:22:59.121 -0500;
"2563afe6-ee4f-46ee-abf6-53b38a0566f6";"33dff377-a0b5-4128-bb14-0bd4700e2630";"20210452W";21;"923138441";Calle Túnez 548 Edif. 243 , Depto. 036 San Concepción los altos, COL 33260-9554;2026-02-19 14:22:59.121 -0500;
d1eeab92-37bc-495f-9392-e08b4f2f521a;"02e259b5-31d3-4103-b4c6-56ac4d5d2706";"20216463I";20;"988186281";Avenida Omán 370 Edif. 486 , Depto. 906 San Andrés de la Montaña, MOR 43032-0316;2026-02-19 14:22:59.121 -0500;
c5de9b90-c158-4912-9061-9e47be63ddec;"5cca35bc-93c8-439b-aed6-520a8f3ded62";"20210725O";13;"989377650";Prolongación Sur Romo 853 Interior 219 San Juan Carlos los altos, QRO 32451;2026-02-19 14:22:59.121 -0500;
e310893b-925f-48b9-930a-ca1afb463c8d;"92a9c91e-c12f-443d-9b8a-140436980368";"20245424C";21;"994176784";Eje vial Sudán 010 932 San Carolina los altos, BCS 07800;2026-02-19 14:22:59.121 -0500;
"48375035-8529-4aac-af42-7fdce34cc2e8";"1f5c7e71-175f-414d-ae98-6604f1fc870a";"20225993K";20;"997903100";Viaducto Norte Avilés 630 Interior 178 Vieja Canadá, AGS 38582;2026-02-19 14:22:59.121 -0500;
"1d377da7-398a-47c6-a533-7ff44f2b7265";"52380fc5-9bc0-437d-91a2-cced2eff15e1";"20215696S";22;"947073951";Calle Lugo 768 Interior 328 Vieja Senegal, GTO 18849-7413;2026-02-19 14:22:59.121 -0500;
b2a237f6-c6e7-4f04-8d41-b655ac834117;"12b206e7-c561-4da9-a2f6-e635f035f2f1";"20268724B";21;"939389319";Avenida Sur Barrera 736 Interior 244 San Miguel Ángel los bajos, VER 52215-3847;2026-02-19 14:22:59.121 -0500;
b43720f5-5a94-4d1d-aad6-35d8b9d0a28d;"4d4b4fa4-17af-44d9-b30d-747b8f2387c4";"20248452B";22;"977986456";Prolongación Alvarez 045 Edif. 877 , Depto. 507 Nueva Turkmenistán, VER 72613-4214;2026-02-19 14:22:59.121 -0500;
"208af60c-68df-431b-b934-3c1b72afd47f";"8c27fe38-a53a-4570-982d-df7261ce6439";"20235138C";8;"980843603";Periférico Balderas 100 Interior 478 San Mercedes de la Montaña, CHIH 95096-1393;2026-02-19 14:22:59.121 -0500;
"87f4eaaa-b2d0-4f0d-921c-0ea67a2f0532";"9c3d0cb0-99ba-4389-8812-0c1120f06b6c";"20258655H";9;"953268807";Peatonal Quintana Roo 475 Edif. 101 , Depto. 145 San Paulina los bajos, QRO 03843;2026-02-19 14:22:59.121 -0500;
ffc74471-7f95-419d-a533-4110a34a7f08;"8989b005-4b39-43b8-8cae-8204f68fae42";"20244925Z";22;"991549189";Calle Vera 266 656 San Diego de la Montaña, BC 07088-5525;2026-02-19 14:22:59.121 -0500;
"23375070-c7ca-4006-b860-2318a9c94855";ce4dc171-5d8a-42e2-84bf-c3ff1b155219;"20247660X";22;"925180796";Retorno Feliciano 966 599 Vieja Niger, Q. ROO 35652;2026-02-19 14:22:59.121 -0500;
"98a8eaa4-678f-41a7-b487-f062de1b6aca";"8e7f47bb-3ba8-46ad-9c68-cb3a080f4563";"20238024T";20;"944487577";Peatonal Sur Ulibarri 807 Edif. 174 , Depto. 180 San Clara de la Montaña, MOR 75310-2953;2026-02-19 14:22:59.121 -0500;
c870ce39-7980-4d7e-a929-5f3ddcaa9990;"62dee91c-8f98-4df1-89c4-0955bdefa57e";"20264391G";21;"978832299";Circuito Norte Palacios 617 836 Vieja Portugal, CHIH 26611;2026-02-19 14:22:59.121 -0500;
"18fb7990-5cad-49bb-b6b8-4a073742ba8c";cd2203eb-6060-4b1e-8e2f-66a68070905f;"20216590P";21;"930861856";Peatonal Baja California Sur 834 Interior 192 San Pedro de la Montaña, TAMPS 04359-0609;2026-02-19 14:22:59.121 -0500;
"02db47a9-d931-416a-b657-4de6eb91899d";"853a3ca3-4a19-4be1-b8ce-aab653cd6db8";"20223322D";22;"917063271";Corredor Campeche 147 006 Vieja Burkina Faso, DGO 94065-5037;2026-02-19 14:22:59.121 -0500;
f4782b2c-d840-415d-9924-164811a4b62c;"7408c06c-a0de-4e30-a9bf-5c4bd8ab2750";"20255249I";6;"935690040";Prolongación Tamaulipas 171 547 Vieja Kenya, OAX 20348;2026-02-19 14:22:59.121 -0500;
"16935d5d-c945-4591-ab7d-646652aabcf0";e35c442a-d7ad-4db3-836c-688600288bd1;"20244854I";11;"964039524";Eje vial Norte Hernádez 000 Interior 370 Vieja Gambia, PUE 04773-4612;2026-02-19 14:22:59.121 -0500;
"176757a2-7c21-483d-8dd4-bd1e224179ea";c7a79b9c-cdc5-491b-800e-f7e8f09e64c3;"20262968X";21;"963731889";Retorno Olmos 814 Edif. 785 , Depto. 899 Nueva Austria, COL 64614;2026-02-19 14:22:59.121 -0500;
"844d86ae-3d10-4da7-afd1-8701c1a3f17a";c5c9ce3c-c8c7-4b36-814d-6cc823446fef;"20228306O";20;"938122332";Periférico Norte Cepeda 858 Interior 915 San Bernardo los altos, AGS 21552;2026-02-19 14:22:59.121 -0500;
"19c4bb33-7a28-4f1b-9e6a-806c62f615c6";f5e5563e-5295-4ba6-a0f5-e6a3b8bf1cbd;"20253547G";22;"940192940";Calzada Arce 779 Interior 804 San Silvia de la Montaña, AGS 14750;2026-02-19 14:22:59.121 -0500;
"4a3f99bd-2976-46eb-9828-cd3c8b589c4c";c34d1a5e-56fa-4c94-95bb-73fa8f797309;"20232794H";22;"964394615";Calle Guinea Bissau 691 249 San Abril de la Montaña, VER 64461-7231;2026-02-19 14:22:59.121 -0500;
"0180bb74-bf35-49f3-a447-6023a37bf310";ef0e5019-c479-4659-85b7-240c03fa0086;"20256888Q";6;"951664824";Avenida Sur Quiñónez 249 868 Vieja Cuba, COAH 99850;2026-02-19 14:22:59.121 -0500;
"07e922e3-76de-46c8-b855-b1092aa9de8c";"23855514-c73c-4bc8-a430-233385078f37";"20216788Y";20;"905798318";Corredor Somalia 308 885 San Camila de la Montaña, MOR 80469-2164;2026-02-19 14:22:59.121 -0500;
"8a1c93c0-b039-4185-a174-8455c333d307";a588e458-49a1-4a40-9ca0-fd2d3883720e;"20254305K";20;"918175346";Pasaje Aguascalientes 182 023 Nueva Samoa, DGO 69772-1930;2026-02-19 14:22:59.121 -0500;
"04777ac5-e1e6-4ce1-b861-8290dd4d65a8";df7305a9-d3f1-4f4f-b39a-6177807c96d0;"20254230S";21;"960049474";Prolongación Michoacán de Ocampo 805 Edif. 360 , Depto. 835 San Mitzy los altos, GRO 60919;2026-02-19 14:22:59.121 -0500;
"6c96ae5a-a141-4e0b-bf7b-45b88b485e9d";b3d88da3-5bee-40d5-9bb9-fa1c20111588;"20250050A";21;"962788041";Calle Haití 368 Interior 198 San Porfirio los bajos, NAY 37658;2026-02-19 14:22:59.121 -0500;
"9f414fe3-b577-4908-b096-ecd418a655f4";"6f88e40c-0a9d-430c-a389-d81f2452be88";"20231680R";4;"940945181";Privada Norte Parra 064 Edif. 355 , Depto. 091 Nueva Senegal, NL 99366;2026-02-19 14:22:59.121 -0500;
"5cc3f28c-4108-4cdb-91d8-22459c919462";"591af302-6a3b-4856-bc5f-f6b92c567a2e";"20216968V";21;"927933738";Retorno Sur Calvillo 989 833 San Wendolin los bajos, QRO 81988;2026-02-19 14:22:59.121 -0500;
"8c1dc0a5-6ec3-4bb8-a8f9-08498464ec2e";"95a359e1-e3c6-42ee-b483-6fdb2ceb32ee";"20226743V";21;"911082371";Andador Uruguay 328 Interior 172 San Micaela los bajos, TLAX 14486;2026-02-19 14:22:59.121 -0500;
d9e03261-1169-4016-8aae-0c9f87a7408a;"27db88f9-6090-4461-81b6-90a39e20f040";"20254443P";20;"969137418";Diagonal República Dominicana 760 Interior 660 San Dolores los altos, MICH 72925-2607;2026-02-19 14:22:59.121 -0500;
"47782f42-deef-4060-97ac-f540bd730ea5";e7620dcd-eb44-45b0-bcec-697442e4d316;"20221369M";22;"984678099";Calle Norte Naranjo 637 434 Nueva Azerbaiyán, TAMPS 04209;2026-02-19 14:22:59.121 -0500;
"887c9ac8-e422-496f-9a2a-7d1327c6c81d";"98e7cb18-d8cc-4a5a-a524-0019d637a350";"20212816J";21;"910777442";Ampliación Norte Otero 341 Edif. 013 , Depto. 140 Vieja Mozambique, SIN 14832-1924;2026-02-19 14:22:59.121 -0500;
"506ed70d-07cf-41f0-aeca-0d4ecc8acc1e";f06ea7cd-2520-4163-ac1d-509dba01d472;"20247285B";21;"918762324";Avenida Norte Laureano 964 Interior 923 San Rosario los altos, BCS 93779;2026-02-19 14:22:59.121 -0500;
e6416683-1b32-4250-83f9-ad0c5b4c77f0;b4e97e88-3cd0-4284-8992-746e2d28338f;"20256935T";21;"960477764";Pasaje Cavazos 307 785 San Carla los bajos, HGO 81023-1416;2026-02-19 14:22:59.121 -0500;
"7c2a1640-0913-4e65-b45a-48165d498c82";"3198c774-9fcb-46bc-aad1-1bb0cc8f65a1";"20213710K";22;"962951943";Corredor Sur Villagómez 142 Edif. 977 , Depto. 369 San Espartaco los altos, JAL 31154;2026-02-19 14:22:59.121 -0500;
"9e00369c-810c-48d3-a141-04cf5fd8cba3";"20e59092-1515-4f3f-9544-a898aa819d85";"20269326S";21;"958354182";Prolongación Guerrero 618 Interior 996 San Antonio los altos, TLAX 02873-2617;2026-02-19 14:22:59.121 -0500;
e765c4d1-443f-41e9-9409-6a8a4a570270;"3f0ba328-2970-4580-a612-18840df77ba5";"20256840U";22;"934236132";Corredor Gallardo 210 217 Nueva Georgia, BCS 03363-3966;2026-02-19 14:22:59.121 -0500;
"21800003-0b6d-451e-a568-a87126cf1e07";"5321a5ec-fb2a-4210-be56-a24474d7eaf2";"20241309F";22;"913536272";Retorno Baja California 125 Interior 058 San Mauro los altos, BCS 77462;2026-02-19 14:22:59.121 -0500;
e0c92010-f26f-4330-9444-2a6ee7385672;"15d8db0a-3b26-43ea-930e-5460a05e9417";"20238796F";21;"976699709";Andador Gutiérrez 620 973 San Pablo los bajos, BCS 35922-9697;2026-02-19 14:22:59.121 -0500;
"26d0e83a-eb4a-4101-b11b-a78c3c5be519";"8865f879-c89d-4d29-8ce8-360b54de4dbb";"20211139N";21;"907069002";Peatonal Mauricio 120 Interior 035 San Ramiro los altos, OAX 33626-4957;2026-02-19 14:22:59.121 -0500;
d830388d-2fc8-4fcd-9d4c-46482b07c6f0;"409aad2c-19d6-4936-b0a1-f18064289cfc";"20220784J";22;"978345425";Andador Sur Murillo 880 Interior 220 San Mayte de la Montaña, NL 57280;2026-02-19 14:22:59.121 -0500;
"4915e7fa-0856-4c21-bf49-daf983f4884f";"8e4974c8-5bbd-475b-b517-0306ff574bb8";"20210761G";20;"969006621";Privada Campeche 688 876 San María Cristina de la Montaña, BC 38823;2026-02-19 14:22:59.121 -0500;
"14d51e1a-5a1d-4a46-b56e-d1a13b18c1ee";c3497f3c-6371-4a24-b3c3-50b95702fccc;"20263847H";6;"961623261";Continuación Cavazos 341 Edif. 764 , Depto. 692 San Frida los altos, COAH 16516-3248;2026-02-19 14:22:59.121 -0500;
"07eb1fd0-e22e-418f-84fa-807316b8166f";"2e3777ca-00c8-4518-85b8-756debb2603b";"20231011O";22;"942918240";Andador Veracruz de Ignacio de la Llave 496 Edif. 828 , Depto. 709 San Horacio los altos, DGO 41105-;2026-02-19 14:22:59.121 -0500;
b7323a73-7b56-4d8f-873d-f1904d5be59a;"0c7c8a8e-414d-4734-9b94-04faf83989a3";"20227664W";20;"909120581";Pasaje Norte Acevedo 933 693 Vieja Myanmar, OAX 50111-1330;2026-02-19 14:22:59.121 -0500;
d3209abf-3f46-462d-98bd-4aa2218acc78;"4659d633-dc1c-47b1-aac0-448be96ec7b4";"20250222C";21;"987544152";Eje vial Letonia 820 Interior 125 San José Eduardo los altos, YUC 64685-2549;2026-02-19 14:22:59.121 -0500;
"4e14c58d-f35e-4506-8720-200d97989861";"5e9ed858-eabc-4b29-bafe-4cc13cd6134c";"20245367O";20;"982101854";Calzada Yucatán 068 Interior 328 Vieja República Unida de Tanzanía, MOR 29673-2978;2026-02-19 14:22:59.121 -0500;
"29045faf-258f-434e-a466-3814cdf94e00";b1b7fbdd-cd2d-4ab5-8ce7-7c3e7f06949f;"20254896P";20;"983467433";Calzada Grecia 174 879 San Abigail de la Montaña, OAX 55828-2039;2026-02-19 14:22:59.121 -0500;
"96793b6d-40b7-49c6-806d-1b976475b1b6";a7307e1f-11a2-4c31-9736-e01207999f90;"20223731O";21;"936315702";Periférico Antigua y Barbuda 480 Interior 671 Nueva Suecia, MOR 86413;2026-02-19 14:22:59.121 -0500;
"934cfaec-90f2-4f61-aadf-4b0f90ddbec1";a65ed706-f304-4d71-a154-a9ef412789c1;"20212113B";22;"906607645";Circuito Dinamarca 456 243 San Jorge Luis los altos, ZAC 60482;2026-02-19 14:22:59.121 -0500;
d658be58-7e2b-498f-935b-59aabd992ed3;"9a038245-992f-429b-b3c8-25c3b8dd3e50";"20214501S";20;"993968282";Andador Chiapas 492 Edif. 972 , Depto. 088 San Indira los bajos, JAL 80912;2026-02-19 14:22:59.121 -0500;
b6059512-abdc-4024-9603-bb91fcb0c9d9;"99a26658-f735-4c13-8fa7-6dea8814e4de";"20262802B";10;"930880217";Privada Distrito Federal 077 256 San Abigail los bajos, COL 80231-3205;2026-02-19 14:22:59.121 -0500;
"2b329de0-066a-4843-a8f8-80665c63f54d";d74e637e-69a9-4244-b9d4-6c23547c4ca5;"20231754I";22;"935952234";Continuación Omán 990 Interior 155 San Mitzy los altos, TAB 43005-7421;2026-02-19 14:22:59.121 -0500;
"07ee8cc5-528f-4938-a21b-8a77bf48ef7d";d05e940f-a635-45a6-8669-38b4cd4f42d3;"20254492V";21;"976616982";Diagonal Japón 014 Interior 825 San María los bajos, CAMP 06867;2026-02-19 14:22:59.121 -0500;
fe097763-9b04-4d30-94c9-1e398628f674;"77e962a9-c0a0-4ca9-b660-4c4b617d33f3";"20212725G";22;"922638791";Cerrada Camerún 142 Interior 313 Nueva Myanmar, SIN 40613-0952;2026-02-19 14:22:59.121 -0500;
"373f9e9b-e01f-429a-888e-d42b24bfecde";ba4f5a12-c2d5-46ff-814a-741af1d92bb9;"20248507I";22;"979976748";Corredor Montañez 374 Interior 035 Vieja República Dominicana, VER 61822-1767;2026-02-19 14:22:59.121 -0500;
"541beeb1-7e22-4d65-bcaa-0b65a88357e2";"2bddd4ee-e111-45a1-a406-98ac469daf90";"20224381I";21;"963394820";Circunvalación República Checa 081 Edif. 768 , Depto. 037 San Carlos de la Montaña, MOR 60005;2026-02-19 14:22:59.121 -0500;
ff7f8263-9f6a-4604-8df2-ea0a905a424b;"19cec998-01b1-4ce1-b31b-078382c28580";"20246268K";1;"958102606";Periférico Tórrez 751 Edif. 603 , Depto. 049 San Federico los bajos, BC 17663;2026-02-19 14:22:59.121 -0500;
a2dc45fe-589a-47f8-a022-e5aa6c2c755c;"376cc5f7-7b8f-4433-86d6-ddc7d22ffdae";"20224196J";3;"942079770";Diagonal Michoacán de Ocampo 727 772 San Cecilia los altos, MOR 46433;2026-02-19 14:22:59.121 -0500;
"1f80e84a-483d-42da-a773-e14089275e7b";ee56b69d-9d9d-442a-9a2f-d65b43890cd3;"20261340B";11;"944870375";Viaducto Qatar 431 798 Nueva Montenegro, MICH 01274-5679;2026-02-19 14:22:59.121 -0500;
"2640b8d9-07d5-49cf-91a1-dcebcd70a88c";"302e4f65-b621-4c57-999e-a6ad29a7a893";"20212448H";20;"913065899";Avenida Norte Montemayor 079 Edif. 979 , Depto. 268 Nueva Jordania, MOR 53888;2026-02-19 14:22:59.121 -0500;
"729eebe5-6460-48b6-bcb9-7c09c27e32da";"0ef8391c-edc0-47fb-b4dc-21438707dbc1";"20226923L";21;"909927809";Boulevard Blanco 418 098 San Reina los altos, COL 44107;2026-02-19 14:22:59.121 -0500;
f6698d55-4bc1-4847-879c-74f4fd39782e;"4a995c29-a13b-4391-bf6b-a53e869ca97d";"20234487G";20;"909233042";Avenida Querétaro 961 656 San Socorro de la Montaña, SLP 78664;2026-02-19 14:22:59.121 -0500;
cfbd0a71-0418-4328-b7c5-a4bc276592c5;f6d2bfd6-8212-4691-a826-9bf2e5868af8;"20220825S";5;"937248035";Periférico Arias 064 Interior 879 Nueva Georgia, SON 91906;2026-02-19 14:22:59.121 -0500;
a25b5993-3ba9-4c72-acbb-3530a7085682;a2818976-9ffc-4401-8d9d-6243145bbd3e;"20246453J";10;"945072936";Circuito Sur Chapa 255 Edif. 254 , Depto. 037 San Cornelio los bajos, NL 62180;2026-02-19 14:22:59.121 -0500;
b5640794-b8b9-42f1-8043-abd49f027337;"1f27bad2-1671-4504-8065-207f2748b25f";"20210605I";21;"924281880";Privada Canadá 567 582 San Cristian los altos, SIN 99261-3605;2026-02-19 14:22:59.121 -0500;
"3eec920f-8317-4391-940d-9dcbf91bfbfd";"341f0a2e-cbf0-4de5-91f2-dbd92c27bf48";"20246187P";20;"969755651";Eje vial Norte Dávila 613 035 San Mayte los bajos, OAX 42356-4932;2026-02-19 14:22:59.121 -0500;
"53585bb5-2c54-41f8-9c67-0dd5252eab4b";"100ea7d6-b6f3-43b4-a831-a1b64b8ce8c2";"20248771M";20;"916213802";Avenida Serbia 714 Interior 111 Nueva Palau, NL 29407-5952;2026-02-19 14:22:59.121 -0500;
bedff1c1-f26f-4ab9-a3eb-fbccbb76ddfc;b6863b0c-f818-469b-992b-4f308892dd3a;"20258907R";22;"923708319";Ampliación Sur Espinosa 871 Interior 779 San Elvia los altos, MICH 04878-4548;2026-02-19 14:22:59.121 -0500;
"78dc018c-2229-4689-8cf5-0db87748db00";"4071f438-7b80-4b19-96da-8768cc42bf20";"20233964F";21;"945805472";Avenida República de Macedonia del Norte 175 Interior 555 San Jonás los altos, SON 14528;2026-02-19 14:22:59.121 -0500;
"259fec14-493d-4fda-9a84-8108dcb6ce66";f5b99ff8-f77b-496e-85ec-363ec713b67d;"20226143H";21;"989707253";Calle Norte Castañeda 701 Edif. 035 , Depto. 228 Nueva Serbia, SIN 13245;2026-02-19 14:22:59.121 -0500;
a2129b8d-e5f9-43c7-a453-f412e6b816f6;"34436684-1602-4ed2-9166-1eb300e6e118";"20221389H";22;"928320656";Peatonal Valenzuela 920 Interior 429 San Helena de la Montaña, DGO 21881-3913;2026-02-19 14:22:59.121 -0500;
"2b4d4b54-f481-4785-97a2-c4d01d528203";"08418b93-c9c2-4f6a-93fe-e6999deeef42";"20228512X";20;"927039778";Continuación Tlaxcala 843 Interior 900 San Abril de la Montaña, BC 26272-0238;2026-02-19 14:22:59.121 -0500;
fddd7a79-9847-4e04-bfef-50ba910dab4a;bd295fd9-46c0-40fe-8f3a-1b885fbba8b4;"20250657F";22;"920701403";Cerrada Sur Ortiz 144 Interior 557 San Raquel de la Montaña, NL 13948-6185;2026-02-19 14:22:59.121 -0500;
"6842d3d5-b797-4cf5-9678-3af5af30b5d1";"0411458b-f7c0-45a8-9259-a6cf17534716";"20251700J";21;"920228701";Calle Zimbabwe 973 098 Nueva Mali, GTO 39320;2026-02-19 14:22:59.121 -0500;
efa61c3e-a3a9-4dd6-aa42-4d31ca3ca833;"97824f77-aa5c-46b4-8041-52398ac007ca";"20216601K";21;"984485100";Prolongación Norte Longoria 259 265 San Antonio los altos, NAY 41897-1109;2026-02-19 14:22:59.121 -0500;
d42d9c5b-1e33-4ffe-b292-4bbd9c68a71d;dd48c1f7-4bb6-45e1-ae8a-e94045123481;"20218403O";15;"941471435";Avenida Jamaica 097 Interior 389 Nueva Santa Lucía, VER 80553-7754;2026-02-19 14:22:59.121 -0500;
"7df7f01e-7f71-47d8-b610-206bde7355c2";"770635b5-c220-4c22-b73d-f3ca7a29ab32";"20222424Z";7;"906622180";Cerrada Cavazos 917 446 Vieja Croacia, GTO 22741-2641;2026-02-19 14:22:59.121 -0500;
d554302f-c2ad-45ed-9d22-662495ce1152;a4560918-c73e-4d80-9148-bff3b3ca7516;"20212763T";7;"993006977";Retorno Jimínez 653 368 San Clara los bajos, DGO 06138-2394;2026-02-19 14:22:59.121 -0500;
faf300eb-f3e6-43d9-ba8b-0832913c2758;"36815923-4dd3-4103-be37-7a463ebb9996";"20239164Q";21;"935349691";Eje vial Norte Colón 340 Interior 231 Vieja Kuwait, BC 43740;2026-02-19 14:22:59.121 -0500;
d1e7ff67-76f8-4fb1-9b85-f8d552171a1c;e1a80714-5f70-495f-8527-27fe13d25cea;"20213384G";21;"910431685";Calzada Yucatán 804 252 Nueva Líbano, DGO 90405;2026-02-19 14:22:59.121 -0500;
f5651213-5a17-4ba0-b443-eed0923bffc0;"1e5f8eaa-e708-4231-9973-938b6207426c";"20214716Y";20;"928381903";Calzada Durango 433 466 San Dolores los bajos, CHIH 26804;2026-02-19 14:22:59.121 -0500;
"13182996-2adc-49ce-a945-70fb0b0a843e";"59b50cec-9b4d-43bb-9f1c-f19bc0742b34";"20214231M";22;"911850676";Prolongación Sur Garza 791 211 Nueva Filipinas, SIN 06964-2959;2026-02-19 14:22:59.121 -0500;
a24f8bbb-de78-4b82-a7db-e0ad9a398749;bb9d920c-1000-4e16-8d12-b0848064424a;"20252935A";11;"954584533";Continuación Tayikistán 833 Edif. 746 , Depto. 914 San Graciela de la Montaña, TAB 67182-9029;2026-02-19 14:22:59.121 -0500;
"05d1fe5b-12e8-4e00-870f-051dd5a23c22";"7b4a75b0-09d3-442a-924c-05dc5b3203d7";"20256108K";21;"942509643";Eje vial Sur Polanco 935 Interior 421 San Dulce los bajos, NAY 04339-7778;2026-02-19 14:22:59.121 -0500;
"4c3fef93-65dd-42e0-b0b8-7e55981ca106";"0c319e47-bc6a-40d0-9eb0-5f63ebb5221c";"20256834F";21;"908806498";Calle Enríquez 139 Edif. 953 , Depto. 093 Vieja Honduras, Q. ROO 28810;2026-02-19 14:22:59.121 -0500;
"89befa59-1f80-41ea-96b3-060da23c77dc";"45095026-ff91-4a48-aceb-77eef9d5ad03";"20241339K";21;"998440735";Periférico Etiopía 668 Edif. 091 , Depto. 317 San Sara los bajos, BCS 08699-2128;2026-02-19 14:22:59.121 -0500;
"8064a6a6-e608-4d67-b5ae-5e12d4053ebb";"9dca82b9-178a-4f37-8bd7-7179809b7ab9";"20226880K";13;"997785540";Boulevard Veracruz de Ignacio de la Llave 063 863 Vieja Guyana, MOR 17232;2026-02-19 14:22:59.121 -0500;
acb9ac12-425f-4071-985d-3ebd55cd735d;"12bdc984-bea8-4929-84f7-73daecc54774";"20228202B";22;"928819120";Calle Norte Malave 968 Edif. 369 , Depto. 751 Vieja Túnez, OAX 90540;2026-02-19 14:22:59.121 -0500;
"80a222fb-f077-478b-abf0-85ec737c5d6d";"90c7491d-b21a-4107-9d7f-71a38248d0a0";"20249663A";21;"926639051";Avenida Sudán 758 Edif. 522 , Depto. 154 Vieja República Democrática Popular Lao, CHIH 20289;2026-02-19 14:22:59.121 -0500;
"9fe38317-4a80-486c-935f-53f3b412c01d";"54e18ffb-af99-4e8a-93cf-e276062d8528";"20232312V";21;"985637500";Calzada Túnez 692 Edif. 369 , Depto. 780 Nueva Uganda, GRO 49687-6023;2026-02-19 14:22:59.121 -0500;
f6fc7329-5646-4e25-8b94-05b3103fd14b;"8325b4f5-0c2e-4508-9dee-884e9127d2bb";"20257599Y";22;"997791480";Calzada Ocasio 825 Interior 234 Nueva Gambia, NL 50932-4783;2026-02-19 14:22:59.121 -0500;
f335ae1c-ea2f-49bb-927d-9c9f0c8f0256;"82a20849-5dd7-4ca8-a0ce-956c64aa624a";"20224374I";21;"962115792";Privada Garica 670 Edif. 526 , Depto. 052 San Antonio de la Montaña, AGS 85908-9501;2026-02-19 14:22:59.121 -0500;
"78d14f7f-5864-415a-8ab1-53fe601bb220";a4eb4f2d-c362-4320-8038-da20f0bcd62b;"20243673V";20;"929955945";Eje vial Norte Lucero 562 034 San Martín de la Montaña, SON 71990-7383;2026-02-19 14:22:59.121 -0500;
"19ee2cd8-a100-4368-aa53-82a063c4ec49";"5bbf75ed-14cd-4672-90aa-f7243dabdc39";"20242795Q";21;"905677840";Avenida Sur Carmona 697 Interior 751 San Adán los bajos, MICH 90205;2026-02-19 14:22:59.121 -0500;
"361c933e-246d-46d7-8a92-56486af4502a";"4100d04c-517c-40a3-b614-673fce355d22";"20232750G";22;"920462323";Ampliación Sonora 169 849 San Andrés los altos, CHIH 87093;2026-02-19 14:22:59.121 -0500;
"6d0e1c17-2d50-4bf1-b0b6-868e3c17fcfb";"61da33f8-c332-4a95-aef4-2aadc699788d";"20210244K";21;"954729844";Andador República Unida de Tanzanía 356 Edif. 789 , Depto. 645 Vieja Islandia, DGO 53564-5888;2026-02-19 14:22:59.121 -0500;
"64a5d089-42eb-414f-a74a-cc521f69ba8a";d5b1fc0c-76b9-4be7-80c6-97f1e430e507;"20251212H";22;"903063875";Andador Norte Arteaga 779 Edif. 466 , Depto. 861 Nueva Omán, JAL 70587;2026-02-19 14:22:59.121 -0500;
"52463ced-5ac0-46fc-8edb-a356544afe54";"13a45da5-b493-4e59-ae01-02067453a361";"20231123M";21;"901023232";Cerrada Sur Medrano 647 955 Vieja Túnez, MEX 40706;2026-02-19 14:22:59.121 -0500;
"746fab58-f950-48e8-a3e2-362daf314b04";c5c2e9fa-4afc-4276-b9b6-03701f40a5fe;"20230702F";20;"930122441";Pasaje Qatar 882 Edif. 693 , Depto. 086 Vieja Indonesia, DF 76921;2026-02-19 14:22:59.121 -0500;
"81a32c45-8713-452a-b4c5-1d75176d5989";"4a51cf30-b05a-47c8-9358-2e48b4fa4e2e";"20224138A";20;"978012622";Calzada Norte Acosta 815 130 San Ilse de la Montaña, CHIS 95907-8939;2026-02-19 14:22:59.121 -0500;
"99d89856-c54a-447a-bc31-aa35dedf4cdd";"63f761c9-2b40-47e0-a917-ef9aaf30a893";"20211800G";20;"904035923";Pasaje Sur Jimínez 549 Interior 660 Nueva Lituania, CAMP 87886-3538;2026-02-19 14:22:59.121 -0500;
e1f95bf6-626d-478c-a52a-ec559bf22012;"7a324a98-28fa-4b3a-819c-335b7e083634";"20257384P";20;"967511917";Cerrada Sur Bustamante 703 Interior 349 San María los bajos, PUE 23008;2026-02-19 14:22:59.121 -0500;
"6ca2977b-d171-4974-b0d1-b17dd2f47d85";ba45f51f-c8e4-4c00-81e6-3fe1ec7af751;"20243672W";22;"952706343";Calle República Federal Democrática de Nepal 150 Edif. 327 , Depto. 237 Vieja Lituania, OAX 98262;2026-02-19 14:22:59.121 -0500;
ae06bbbd-138b-4937-ba46-4ed4399f9b8d;"72b00236-40c9-48cf-b9d1-54f669e3d7c6";"20250830B";22;"932949012";Circunvalación Sáenz 660 498 San César los bajos, JAL 89206-4782;2026-02-19 14:22:59.121 -0500;
"08769bfb-969d-47d3-bedd-ad05c6b5aca2";"26b6d6ac-4968-480e-876b-e9ab27c16e26";"20252931Q";20;"938138636";Retorno Tailandia 649 Edif. 221 , Depto. 270 San Wilfrido los bajos, GRO 14807;2026-02-19 14:22:59.121 -0500;
"29b352c5-91b6-4923-b382-febe24a85d3d";e4a255e4-0928-4cad-aef9-734e718b2a57;"20226848K";20;"991621806";Circunvalación Sur Peralta 518 709 Vieja Alemania, DGO 92564;2026-02-19 14:22:59.121 -0500;
